start_station_id,start_station_name,Outflow,Inflow,Net_Balance,Total_Volume
7922.01,Faile St & Garrison Ave,684.0,644,40.0,1328.0
7925.04,W 133 St & 12 Ave,4001.0,4005,-4.0,8006.0
7927.08,E 163 St & Tiffany St,3951.0,4050,-99.0,8001.0
7931.05,E 160 St & Tinton Ave,2874.0,2890,-16.0,5764.0
7932.1,W 144 St & Adam Clayton Powell Blvd,230.0,2130,-1900.0,2360.0
7932.10,W 144 St & Adam Clayton Powell Blvd,8963.0,7210,1753.0,16173.0
7935.07,Brook Ave & E 157 St,5337.0,5402,-65.0,10739.0
7937.15,St Nicholas Terrace & Convent Ave,11330.0,11257,73.0,22587.0
7940.02,E 155 St & Courtlandt Ave,3125.0,3226,-101.0,6351.0
7940.04,E 156 St & Courtlandt Ave,3236.0,3282,-46.0,6518.0
7942.07,Broadway & W 138 St,12176.0,11333,843.0,23509.0
7942.21,Riverside Dr & W 138 St,10883.0,10680,203.0,21563.0
7945.03,Walton Ave & E 151 St,7887.0,8021,-134.0,15908.0
7945.07,Walton Ave & E 153 St,2672.0,2725,-53.0,5397.0
7948.1,Intervale Ave & Westchester Ave,66.0,989,-923.0,1055.0
7948.10,Intervale Ave & Westchester Ave,2962.0,2162,800.0,5124.0
7952.02,Cauldwell Ave & E 161 St,6395.0,6479,-84.0,12874.0
7954.12,Frederick Douglass Blvd & W 145 St,14651.0,14853,-202.0,29504.0
7957.11,E 158 St & Melrose Ave,4996.0,5094,-98.0,10090.0
7959.18,Hamilton Pl & W 140 St,9339.0,9401,-62.0,18740.0
7962.01,Concourse Village West & E 156 St,5120.0,5226,-106.0,10346.0
7966.02,E 165 St & Fox St,3593.0,3547,46.0,7140.0
7967.04,River Ave & E 151 St,11517.0,11634,-117.0,23151.0
7970.05,E 163 St & Union Ave,4853.0,4734,119.0,9587.0
7971.07,W 147 St & Adam Clayton Powell Blvd,9601.0,9698,-97.0,19299.0
7974.01,3 Ave & E 163 St,5006.0,5058,-52.0,10064.0
7976.08,Edgecombe Ave & W 145 St,16728.0,16585,143.0,33313.0
7979.17,E 161 St & Park Ave,6777.0,6855,-78.0,13632.0
7981.16,Broadway & W 142 St,8390.0,8145,245.0,16535.0
7981.27,W 140 St & Riverside Dr,3599.0,3474,125.0,7073.0
7983.02,Longfellow Ave & Aldus St,2458.0,2381,77.0,4839.0
7983.04,Longfellow Ave & E 165 St,1368.0,1338,30.0,2706.0
7984.04,Grand Concourse & E 156 St,5674.0,5657,17.0,11331.0
7987.14,Rogers Pl & E 165 St,2223.0,2283,-60.0,4506.0
7991.01,Tinton Ave & E 165 St,5528.0,5435,93.0,10963.0
7992.04,Bradhurst Ave & W 148 St,8028.0,8131,-103.0,16159.0
7995.04,Washington Ave & E 163 St,9721.0,9930,-209.0,19651.0
7997.08,W 145 St & Amsterdam Ave,12230.0,11555,675.0,23785.0
8000.02,Concourse Village East & E 158 St,9473.0,9621,-148.0,19094.0
8004.03,Westchester Ave & Southern Blvd,10634.0,10803,-169.0,21437.0
8005.03,E 157 St & River Ave,6095.0,6247,-152.0,12342.0
8005.08,River Ave & E 153 St,3893.0,3973,-80.0,7866.0
8008.03,Prospect Ave & E 167 St,4845.0,4883,-38.0,9728.0
8009.05,Adam Clayton Powell Blvd & W 151 St,7338.0,7371,-33.0,14709.0
8012.04,3 Ave & Franklin Ave,5547.0,5646,-99.0,11193.0
8013.07,St Nicholas Ave & W 150 St,8514.0,8032,482.0,16546.0
8016.07,Park Ave & E 162 St,4820.0,4938,-118.0,9758.0
8018.04,Riverside Dr & W 145 St,9674.0,8969,705.0,18643.0
8018.09,W 146 St & Broadway,13062.0,12139,923.0,25201.0
8020.01,Home St & Westchester Ave,5758.0,5954,-196.0,11712.0
8021.11,Grand Concourse & E 161 St,14114.0,14113,1.0,28227.0
8024.05,E 169 St & Fox St,1652.0,1661,-9.0,3313.0
8025.01,E 153 St & E 157 St,5190.0,5248,-58.0,10438.0
8029.28,Macombs Pl & W 152 St,9902.0,10060,-158.0,19962.0
8033.09,W 148 St & Amsterdam Ave,8876.0,8489,387.0,17365.0
8036.05,Morris Ave & E 163 St,11531.0,11656,-125.0,23187.0
8040.03,E 167 St & Bryant Ave,2348.0,2418,-70.0,4766.0
8041.07,E 161 St & River Ave,17982.0,18600,-618.0,36582.0
8044.09,Intervale Ave & Kelly St,1896.0,1932,-36.0,3828.0
8048.01,E 167 St & Franklin Ave,3184.0,3346,-162.0,6530.0
8048.04,Boston Rd & E 167 St,5760.0,5918,-158.0,11678.0
8049.05,Edgecombe Ave & W 150 St,2508.0,2260,248.0,4768.0
8049.1,Convent Ave & W 151 St,88.0,1322,-1234.0,1410.0
8049.10,Convent Ave & W 151 St,4646.0,2562,2084.0,7208.0
8052.01,Webster Ave & E 166 St,2557.0,2595,-38.0,5152.0
8052.02,E 165 St & Clay Ave,4156.0,4265,-109.0,8421.0
8054.04,Riverside Dr & W 148 St,5431.0,5119,312.0,10550.0
8057.02,Grand Concourse & E 164 St,7405.0,7446,-41.0,14851.0
8060.01,Freeman St & Southern Blvd,5025.0,5098,-73.0,10123.0
8061.01,Jerome Ave & Anderson Ave,2731.0,2746,-15.0,5477.0
8064.03,Union Ave & E 169 St,3522.0,3616,-94.0,7138.0
8065.13,W 155 St & Frederick Douglass Blvd,5263.0,5267,-4.0,10530.0
8068.01,Washington Ave & E 167 St,6736.0,6885,-149.0,13621.0
8069.01,Amsterdam Ave & W 152 St,8814.0,8327,487.0,17141.0
8072.06,Sherman Ave & E 166 St,6330.0,6330,0.0,12660.0
8076.08,West Farms Rd & Boone Ave,1233.0,1283,-50.0,2516.0
8077.07,Gerard Ave & E 164 St,2937.0,2934,3.0,5871.0
8080.01,Freeman St & Reverend James A Polite Ave,1853.0,1890,-37.0,3743.0
8081.01,Jerome Ave & Ogden Ave,2533.0,2571,-38.0,5104.0
8084.03,Fulton Ave & E 168 St,2716.0,2728,-12.0,5444.0
8085.05,St Nicholas Ave & W 155 St,5872.0,5194,678.0,11066.0
8085.09,St Nicholas Ave & W 157 St,3792.0,3421,371.0,7213.0
8085.13,Harlem River Dr & W 155 St,3923.0,3654,269.0,7577.0
8088.01,E 167 St & Clay Ave,5837.0,6035,-198.0,11872.0
8089.05,Broadway & W 153 St,7198.0,7023,175.0,14221.0
8092.06,Grand Concourse & E 166 St,7397.0,7289,108.0,14686.0
8095.06,Hoe Ave & Jennings St,2141.0,2128,13.0,4269.0
8096.02,Jerome Ave & E 164 St,3044.0,3111,-67.0,6155.0
8096.03,Anderson Ave & W 164 St,3727.0,3731,-4.0,7458.0
8099.04,Prospect Ave & Jennings St,1839.0,1776,63.0,3615.0
8100.01,Frederick Douglass Blvd & Harlem River Dr,3142.0,3176,-34.0,6318.0
8103.05,3 Ave & E 169 St,7440.0,7544,-104.0,14984.0
8104.1,Amsterdam Ave & W 156 St,111.0,33,78.0,144.0
8104.10,Amsterdam Ave & W 156 St,5027.0,4135,892.0,9162.0
8107.1,Morris Ave & McClellan St,170.0,1978,-1808.0,2148.0
8107.10,Morris Ave & McClellan St,5357.0,3627,1730.0,8984.0
8108.02,Riverside Dr & W 153 St,5089.0,4923,166.0,10012.0
8110.04,Boone Ave & E 172 St,4417.0,4468,-51.0,8885.0
8111.04,Gerard Ave & E 165 St,1794.0,1775,19.0,3569.0
8111.07,River Ave & McClellan St,6318.0,6356,-38.0,12674.0
8114.02,Louis Nine Blvd & Intervale Ave,4059.0,4150,-91.0,8209.0
8115.01,Ogden Ave & W 164 St,3537.0,3574,-37.0,7111.0
8118.02,Franklin Ave & E 169 St,5681.0,5635,46.0,11316.0
8119.05,W 159 St & Edgecombe Ave,2965.0,2820,145.0,5785.0
8122.04,E 169 St & Webster Ave,4842.0,4968,-126.0,9810.0
8123.06,Broadway & W 157 St,12292.0,11760,532.0,24052.0
8126.07,Grand Concourse & E 167 St,11781.0,11374,407.0,23155.0
8129.02,Southern Blvd & E 172 St,3715.0,3696,19.0,7411.0
8130.02,E 165 St & Jerome Ave,2803.0,2794,9.0,5597.0
8133.08,Boston Rd & Prospect Ave,7374.0,7695,-321.0,15069.0
8137.06,3 Ave & E 170 St,5304.0,5350,-46.0,10654.0
8138.07,W 160 St & St Nicholas Ave,6660.0,5990,670.0,12650.0
8141.05,College Ave & E 169 St,3934.0,3969,-35.0,7903.0
8142.03,Riverside Dr E & W 155 St,4750.0,4703,47.0,9453.0
8144.09,E 174 St & Longfellow Ave,4794.0,4898,-104.0,9692.0
8145.03,Gerard Ave & McClellan St,3877.0,3975,-98.0,7852.0
8149.09,Ogden Ave & W 165 St,6424.0,6511,-87.0,12935.0
8152.03,Fulton Ave & St Paul's Pl,5960.0,6019,-59.0,11979.0
8153.1,W 163 St & Edgecombe Ave,63.0,179,-116.0,242.0
8153.10,W 163 St & Edgecombe Ave,2487.0,2241,246.0,4728.0
8156.01,E 170 St & Clay Ave,4595.0,4576,19.0,9171.0
8156.03,E 170 St & Webster Ave,8800.0,8902,-102.0,17702.0
8157.06,Broadway & W 160 St,7747.0,7701,46.0,15448.0
8160.03,Sheridan Ave & E 168 St,4822.0,4626,196.0,9448.0
8163.05,Southern Blvd & E 174 St,7392.0,7474,-82.0,14866.0
8167.02,Wilkins Ave & Crotona Park E,4494.0,4637,-143.0,9131.0
8167.04,Charlotte St & Boston Rd,1063.0,1015,48.0,2078.0
8171.06,E 171 St & 3 Ave,5188.0,5287,-99.0,10475.0
8172.07,Amsterdam Ave & W 162 St,6879.0,6162,717.0,13041.0
8175.06,College Ave & E 170 St,2218.0,2178,40.0,4396.0
8176.01,W 160 St & Riverside Dr,3504.0,3298,206.0,6802.0
8179.03,Walton Ave & E 168 St,6390.0,6508,-118.0,12898.0
8182.02,Crotona Park East & E 173 St,1785.0,1794,-9.0,3579.0
8183.02,University Ave & W 168 St,2597.0,2611,-14.0,5208.0
8183.08,Nelson Ave & 167 St,4715.0,4762,-47.0,9477.0
8186.01,Fulton Ave & E 172 St,4591.0,4756,-165.0,9347.0
8187.04,Edgecombe Ave & W 167 St,3779.0,3532,247.0,7311.0
8190.03,E 171 St & Webster Ave,4043.0,4124,-81.0,8167.0
8191.01,Broadway & W 165 St,7254.0,6667,587.0,13921.0
8194.06,Grand Concourse & E 171 St,3921.0,3896,25.0,7817.0
8194.07,E 170 St & Sheridan Ave,5051.0,4833,218.0,9884.0
8196.02,Southern Blvd & E 175 St,2141.0,2117,24.0,4258.0
8198.05,Shakespeare Ave & W 169 St,7599.0,7689,-90.0,15288.0
8205.05,3 Ave & E 172 St,4218.0,4252,-34.0,8470.0
8206.17,Amsterdam Ave & W 167 St,6330.0,6049,281.0,12379.0
8209.01,Morris Ave & E 171 St,2242.0,2266,-24.0,4508.0
8210.01,W 163 St & Riverside Dr,2491.0,2498,-7.0,4989.0
8212.01,Boston Rd & West Farms Rd,5742.0,5851,-109.0,11593.0
8213.01,Plaza Dr & W 170 St,14454.0,14691,-237.0,29145.0
8216.02,Waterloo Pl & Crotona Park East,1728.0,1769,-41.0,3497.0
8218.04,Ogden Ave & Merriam Ave,4020.0,4063,-43.0,8083.0
8225.05,Clay Ave & Claremont Pkwy,2564.0,2626,-62.0,5190.0
8226.05,W 165 St & Fort Washington Ave,5301.0,4920,381.0,10221.0
8226.06,Broadway & W 168 St,7452.0,6899,553.0,14351.0
8226.07,W 168 St & Fort Washington Ave,11215.0,12786,-1571.0,24001.0
8226.07,W 168 St & Ft Washington Ave,2377.0,12786,-10409.0,15163.0
8229.04,Sheridan Ave & E 172 St,2906.0,2852,54.0,5758.0
8233.01,Inwood Ave & W 170 St,1640.0,1666,-26.0,3306.0
8236.01,Crotona Park North & Prospect Ave,1855.0,1872,-17.0,3727.0
8241.07,3 Ave & E 174 St,2495.0,2445,50.0,4940.0
8242.04,Amsterdam Ave & W 172 St,5640.0,4953,687.0,10593.0
8245.03,Mount Eden Pkwy & Eastburn Ave,2363.0,2401,-38.0,4764.0
8248.05,Boston Rd & E 178 St,6778.0,6830,-52.0,13608.0
8249.1,Walton Ave & E 171 St,208.0,19,189.0,227.0
8249.10,Walton Ave & E 171 St,7119.0,7455,-336.0,14574.0
8252.03,Crotona Pkwy & Elsmere Pl,2943.0,2908,35.0,5851.0
8254.01,W 170 St & University Ave,5086.0,4846,240.0,9932.0
8257.03,Crotona Ave & Crotona Park N,2987.0,3047,-60.0,6034.0
8262.07,W 171 St & St Nicholas Ave,9353.0,8461,892.0,17814.0
8265.09,Grand Concourse & E Mount Eden Ave,6690.0,6768,-78.0,13458.0
8268.08,E 179 St & Daly Ave,2327.0,2272,55.0,4599.0
8269.01,Goble Pl & Macombs Rd,3570.0,3671,-101.0,7241.0
8272.05,Fairmount Pl & Prospect Ave,1511.0,1505,6.0,3016.0
8272.08,E 176 St & Clinton Ave,1958.0,1946,12.0,3904.0
8277.03,Washington Ave & E 174 St,1072.0,1110,-38.0,2182.0
8278.05,Amsterdam Ave & W 175 St,4767.0,4481,286.0,9248.0
8281.06,Clay Ave & E 173 St,2878.0,2885,-7.0,5763.0
8284.01,Bronx Park S & Bryant Ave,2335.0,2393,-58.0,4728.0
8285.09,E 174 St & Walton Ave,2311.0,2300,11.0,4611.0
8285.11,Featherbed Ln & Jerome Ave,1945.0,2021,-76.0,3966.0
8288.11,E 179 St & Southern Blvd,3574.0,3552,22.0,7126.0
8290.01,Nelson Ave & W 172 St,4787.0,4563,224.0,9350.0
8293.12,Arthur Ave & E Tremont Ave,8796.0,8920,-124.0,17716.0
8299.03,Wadsworth Ave & W 175 St,7882.0,7553,329.0,15435.0
8303.06,Grand Concourse & E 175 St,2874.0,2869,5.0,5743.0
8306.03,Vyse Ave & E 181 St,1679.0,1693,-14.0,3372.0
8307.05,Macombs Rd & Featherbed Ln,1856.0,1890,-34.0,3746.0
8315.03,3 Ave & E Tremont Ave,5967.0,6017,-50.0,11984.0
8316.02,Audubon Ave & W 179 St,4787.0,4441,346.0,9228.0
8319.01,Anthony Ave & E 175 St,2345.0,2325,20.0,4670.0
8320.01,Fort Washington Ave & W 173 St,6316.0,5943,373.0,12259.0
8323.05,Townsend Ave & E 175 St,2239.0,2261,-22.0,4500.0
8325.08,Southern Blvd & E 180 St,3202.0,3241,-39.0,6443.0
8325.12,Crotona Pkwy & Bronx Park S,2664.0,2677,-13.0,5341.0
8327.15,Featherbed Ln & Nelson Ave,2746.0,2707,39.0,5453.0
8330.05,Crotona Ave & E 179 St,3882.0,3915,-33.0,7797.0
8335.02,Park Ave & E Tremont Ave,3803.0,3900,-97.0,7703.0
8336.02,Wadsworth Ave & W 179 St,13792.0,12589,1203.0,26381.0
8340.01,Grand Concourse & E 176 St,3942.0,3936,6.0,7878.0
8344.04,Macombs Rd & W 175 St,2813.0,2605,208.0,5418.0
8344.09,University Ave & Macombs Rd,3507.0,3264,243.0,6771.0
8346.06,E 180 St & Prospect Ave,2987.0,3040,-53.0,6027.0
8348.02,Popham Ave & W 174 St,5358.0,5351,7.0,10709.0
8351.06,E 178 St & Monterey Ave,2234.0,2152,82.0,4386.0
8353.02,Amsterdam Ave & W 180 St,2900.0,2558,342.0,5458.0
8353.09,Amsterdam Ave & W 183 St,3496.0,3329,167.0,6825.0
8356.02,E Tremont Ave & E 176 St,2583.0,2644,-61.0,5227.0
8356.04,Anthony Ave & E Tremont Ave,3989.0,4062,-73.0,8051.0
8358.03,W 180 St & Fort Washington Ave,8820.0,10004,-1184.0,18824.0
8358.03,W 180 St & Ft Washington Ave,1738.0,10004,-8266.0,11742.0
8358.1,Cabrini Blvd & W 177 St,53.0,11,42.0,64.0
8358.10,Cabrini Blvd & W 177 St,2486.0,1982,504.0,4468.0
8362.02,Walton Ave & E 176 St,3849.0,3866,-17.0,7715.0
8362.09,Jerome Ave & W 177 St,1848.0,1879,-31.0,3727.0
8366.06,W 176 St & Montgomery Ave,2512.0,2485,27.0,4997.0
8366.07,University Ave & Brandt Pl,2460.0,2299,161.0,4759.0
8369.08,Hughes Ave & Oak Tree Pl,1915.0,1936,-21.0,3851.0
8374.02,Park Ave & E 179 St,2505.0,2595,-90.0,5100.0
8379.06,Echo Pl & Grand Concourse,8476.0,8426,50.0,16902.0
8381.04,W 181 St & Riverside Dr,6304.0,6257,47.0,12561.0
8384.03,W Tremont Ave & Grand Ave,2543.0,2443,100.0,4986.0
8384.04,University Ave & Morton Pl,1977.0,1878,99.0,3855.0
8387.03,Crotona Ave & E 183 St,3211.0,3218,-7.0,6429.0
8392.02,E 180 St & Monterey Ave,3227.0,3238,-11.0,6465.0
8394.15,Amsterdam Ave & W 186 St,2560.0,2373,187.0,4933.0
8397.02,E Burnside Ave & Ryer Ave,5062.0,5155,-93.0,10217.0
8399.06,Fort Washington Ave & W 183 St,6703.0,5729,974.0,12432.0
8403.02,E Tremont Ave & Jerome Ave,1634.0,1650,-16.0,3284.0
8407.03,W Tremont Ave & Montgomery Ave,2731.0,2738,-7.0,5469.0
8410.1,E 182 St & Belmont Ave,60.0,1284,-1224.0,1344.0
8410.10,E 182 St & Belmont Ave,2435.0,1287,1148.0,3722.0
8415.01,E 181 St & Bathgate Ave,2689.0,2741,-52.0,5430.0
8416.07,Broadway & W 185 St,6868.0,6819,49.0,13687.0
8416.1,W 186 St & St Nicholas Ave,78.0,1480,-1402.0,1558.0
8416.10,W 186 St & St Nicholas Ave,4685.0,2625,2060.0,7310.0
8427.05,Southern Blvd & E 187 St,3287.0,3339,-52.0,6626.0
8428.04,W Tremont Ave & Matthewson Rd,3315.0,3377,-62.0,6692.0
8428.05,Sedgwick Ave & W Tremont Ave,4179.0,4225,-46.0,8404.0
8430.03,Arthur Ave & E 183 St,3307.0,3315,-8.0,6622.0
8432.11,Amsterdam Ave & W 189 St,2935.0,2841,94.0,5776.0
8435.04,Valentine Ave & E 181 St,3026.0,3022,4.0,6048.0
8441.01,Morris Ave & E Burnside Ave,4576.0,4568,8.0,9144.0
8441.05,Davidson Ave & W Burnside Ave,3898.0,3958,-60.0,7856.0
8447.07,Crescent Ave & Belmont Ave,3393.0,3437,-44.0,6830.0
8451.07,E 182 St & Park Ave,1225.0,1272,-47.0,2497.0
8453.14,W 190 St & St Nicholas Ave,4023.0,3643,380.0,7666.0
8456.05,Grand Concourse & E 181 St,3605.0,3626,-21.0,7231.0
8458.03,Pinehurst Ave & W 187 St,6334.0,6309,25.0,12643.0
8462.09,University Ave & W Burnside Ave,4323.0,4296,27.0,8619.0
8465.01,Sedgwick Ave & W Burnside Ave,2195.0,2184,11.0,4379.0
8467.03,E 184 St & 3 Ave,4607.0,4671,-64.0,9278.0
8469.05,Audubon Ave & W 192 St,2991.0,2907,84.0,5898.0
8472.06,Valentine Ave & E 183 St,2044.0,2001,43.0,4045.0
8472.08,Webster Ave & Ford St,2430.0,2461,-31.0,4891.0
8474.02,W 190 St & Broadway,3982.0,4021,-39.0,8003.0
8478.11,Jerome Ave & E 181 St,1601.0,1627,-26.0,3228.0
8483.02,Andrews Ave S & W 179 St,2466.0,2448,18.0,4914.0
8485.01,E 188 St & Hughes Ave,3094.0,3175,-81.0,6269.0
8489.06,E 187 St & 3 Ave,2020.0,2048,-28.0,4068.0
8491.07,Audubon Ave & Fort George Ave,1770.0,1581,189.0,3351.0
8494.01,E 182 St & Morris Ave,4163.0,4202,-39.0,8365.0
8494.07,E 182 St & Grand Concourse,3079.0,3073,6.0,6152.0
8496.01,Fort Washington Ave & W 190 St,3441.0,3316,125.0,6757.0
8500.01,Grand Ave & W 181 St,3256.0,3307,-51.0,6563.0
8502.04,Crotona Ave & E Fordham Rd,4055.0,4159,-104.0,8214.0
8505.08,E 189 St & Bathgate Ave,2537.0,2607,-70.0,5144.0
8507.02,Dyckman St & 10 Ave,1557.0,1610,-53.0,3167.0
8510.02,Tiebout Ave & E 184 St,3799.0,3881,-82.0,7680.0
8511.08,Broadway & W 192 St,4619.0,4686,-67.0,9305.0
8514.05,Walton Ave & E 183 St,2957.0,2891,66.0,5848.0
8520.01,Andrew Ave N & Hall of Fame Tce,2478.0,2451,27.0,4929.0
8526.03,3 Ave & E 189 St,5387.0,5474,-87.0,10861.0
8528.05,Nagle Ave & Ellwood St,3691.0,3810,-119.0,7501.0
8531.05,Grand Concourse & E 184 St,4221.0,4170,51.0,8391.0
8532.03,Margaret Corbin Plz & Ft Washington Ave,4934.0,4613,321.0,9547.0
8535.01,Buchanan Pl & Grand Ave,2736.0,2741,-5.0,5477.0
8535.09,Aqueduct Ave & North St,1844.0,1834,10.0,3678.0
8539.02,Sedgwick Ave & Hall of Fame Terrace,534.0,456,78.0,990.0
8541.04,E 191 St & Bathgate Ave,2655.0,2700,-45.0,5355.0
8543.01,10 Ave & W 202 St,1169.0,1237,-68.0,2406.0
8546.06,Tiebout Ave & E Fordham Rd,7717.0,7826,-109.0,15543.0
8547.04,Broadway & Ellwood St,3741.0,3815,-74.0,7556.0
8550.01,Jerome Ave & W 184 St,2030.0,2058,-28.0,4088.0
8555.05,Loring Pl North & W 183 St,2631.0,2575,56.0,5206.0
8558.01,Southern Blvd & Xavier Way,1509.0,1369,140.0,2878.0
8559.04,9 Ave & W 204 St,382.0,499,-117.0,881.0
8563.06,Nagle Ave & Thayer St,5180.0,5260,-80.0,10440.0
8566.05,E 188 St & Creston Ave,8959.0,8913,46.0,17872.0
8571.02,Grand Ave & W Fordham Rd,2478.0,2313,165.0,4791.0
8575.02,Cedar Ave & W Fordham Rd,2038.0,2054,-16.0,4092.0
8579.03,W 204 St & Nagle Ave,1884.0,2002,-118.0,3886.0
8579.05,Academy St & Nagle Ave,2138.0,2228,-90.0,4366.0
8579.09,10 Ave & W 204 St,1282.0,1388,-106.0,2670.0
8582.09,E Fordham Rd & Webster Ave,9822.0,10005,-183.0,19827.0
8582.1,Bainbridge Ave & E 193 St,47.0,12,35.0,59.0
8582.10,Bainbridge Ave & E 193 St,1991.0,2042,-51.0,4033.0
8583.02,Sherman Ave & Thayer St,3239.0,3343,-104.0,6582.0
8586.09,Jerome Ave & W Fordham Rd,8463.0,8513,-50.0,16976.0
8590.01,W Fordham Rd & Loring Pl N,3653.0,3468,185.0,7121.0
8597.01,Decatur Ave & E 197 St,941.0,967,-26.0,1908.0
8601.04,Grand Concourse & E 192 St,2934.0,2976,-42.0,5910.0
8605.06,Aqueduct Ave & W 190 St,2044.0,1976,68.0,4020.0
8613.09,10 Ave & W 207 St,4712.0,5013,-301.0,9725.0
8615.01,Bainbridge Ave & E 196 St,2708.0,2731,-23.0,5439.0
8616.06,Riverside Dr & Broadway,8768.0,8886,-118.0,17654.0
8619.02,Jerome Ave & W 193 St,4377.0,4350,27.0,8727.0
8624.01,Webb Ave & W 190 St,1895.0,1699,196.0,3594.0
8631.03,Decatur Ave & Oliver Pl,589.0,631,-42.0,1220.0
8632.07,W 204 St & Vermilyea Ave,3841.0,4045,-204.0,7886.0
8635.08,Grand Concourse & E 196 St,2599.0,2485,114.0,5084.0
8636.04,Dyckman St & Henshaw St,2249.0,2338,-89.0,4587.0
8639.01,W 192 St & University Ave,2472.0,2378,94.0,4850.0
8643.01,Bailey Ave & Sedgwick Ave,1090.0,1057,33.0,2147.0
8646.02,Botanical Sq & Webster Ave,3328.0,3443,-115.0,6771.0
8647.1,W 211 St & 10 Ave,24.0,467,-443.0,491.0
8647.10,W 211 St & 10 Ave,1179.0,820,359.0,1999.0
8649.03,Bainbridge Ave & E 198 St,2156.0,2181,-25.0,4337.0
8650.11,Seaman Ave & Beak St,3867.0,3996,-129.0,7863.0
8653.09,Jerome Ave & W 195 St,4965.0,4848,117.0,9813.0
8655.02,Dyckman St & Staff St,4035.0,4115,-80.0,8150.0
8664.06,Decatur Ave & Bedford Park Blvd,1183.0,1227,-44.0,2410.0
8665.02,Seaman Ave & Isham St,3088.0,3224,-136.0,6312.0
8665.09,Isham St & Broadway,6021.0,6289,-268.0,12310.0
8667.01,Grand Concourse & E 197 St,1885.0,1908,-23.0,3793.0
8667.02,Valentine Ave & E 198 St,1.0,3,-2.0,4.0
8672.05,Eames Pl & Claflin Ave,2058.0,2068,-10.0,4126.0
8676.01,Bailey Ave & W 193 St,772.0,810,-38.0,1582.0
8679.03,10 Ave & W 215 St,2456.0,2516,-60.0,4972.0
8682.06,Bainbridge Ave & Bedford Park Blvd,1829.0,1884,-55.0,3713.0
8692.04,Sedgwick Ave & W 195 St,3069.0,3156,-87.0,6225.0
8696.05,9 Ave & W 219 St,522.0,580,-58.0,1102.0
8699.01,Marion Ave & Mosholu Pkwy,3258.0,3302,-44.0,6560.0
8703.05,Grand Concourse & E 199 St,2258.0,2321,-63.0,4579.0
8707.01,Goulden Ave & W 197 St,2943.0,3009,-66.0,5952.0
8707.04,Strong St & University Ave,2287.0,2235,52.0,4522.0
8711.02,W 225 St & Exterior St,4633.0,4688,-55.0,9321.0
8715.01,Broadway & W 220 St,1810.0,1858,-48.0,3668.0
8715.06,W 218 St & Broadway,2944.0,3053,-109.0,5997.0
8717.07,E 201 St & Briggs Ave,2180.0,2210,-30.0,4390.0
8720.02,Jerome Ave & E 198 St,1950.0,1937,13.0,3887.0
8732.04,W 218 St & Indian Rd,2896.0,2985,-89.0,5881.0
8734.02,Jerome Ave & Bedford Park Blvd E,5487.0,5500,-13.0,10987.0
8734.04,Grand Concourse & E 203 St,2098.0,1895,203.0,3993.0
8738.01,Goulden Ave & Bedford Park Blvd,2442.0,2450,-8.0,4892.0
8741.01,Bailey Ave & W 229 St,1152.0,1208,-56.0,2360.0
8745.01,Marble Hill Ave & W 225 St,3419.0,3496,-77.0,6915.0
8748.02,E Mosholu Pkwy & E 204 St,1843.0,1851,-8.0,3694.0
8752.01,Bedford Park Blvd & Paul Ave,2803.0,2739,64.0,5542.0
8756.03,Claflin Ave & Reservoir Ave,1855.0,1888,-33.0,3743.0
8756.07,Sedgwick Ave & W 231 St,2767.0,2859,-92.0,5626.0
8766.03,Grand Concourse & E 205 St,2445.0,2464,-19.0,4909.0
8772.06,Kingsbridge Terrace & W 230 St,1129.0,1151,-22.0,2280.0
8776.02,Marble Hill Ave & W 227 St,957.0,1046,-89.0,2003.0
8778.01,E Mosholu Pkwy & Van Cortlandt Ave E,2040.0,2037,3.0,4077.0
8782.01,Paul Ave & W 205 St,3510.0,3557,-47.0,7067.0
8786.01,Giles Pl & Fort Independence St,2285.0,2325,-40.0,4610.0
8790.08,Verveelen Pl & Broadway,3148.0,3282,-134.0,6430.0
8795.01,Jerome Ave & E Mosholu Pkwy S,9003.0,9210,-207.0,18213.0
8795.03,Grand Concourse & E Mosholu Pkwy S,2001.0,2028,-27.0,4029.0
8799.01,Goulden Ave & W 205 St,3473.0,3469,4.0,6942.0
8802.05,W 233 St & Albany Crescent,618.0,685,-67.0,1303.0
8806.01,W 230 St & Marble Hill Ave,3542.0,3708,-166.0,7250.0
8811.01,Paul Ave & Mosholu Pkwy,2279.0,2332,-53.0,4611.0
8815.01,Sedgwick Ave & Giles Pl,2333.0,2340,-7.0,4673.0
8819.05,Naples Terrace & Godwin Terrace,1270.0,1448,-178.0,2718.0
8828.02,Sedgwick Ave & Hillman Ave,2584.0,2605,-21.0,5189.0
8831.03,Bailey Ave & W 234 St,748.0,857,-109.0,1605.0
8835.05,Irwin Ave & W 232 St,2192.0,2284,-92.0,4476.0
8841.03,W Mosholu Pkwy S & Sedgwick Ave,1539.0,1529,10.0,3068.0
8849.03,Broadway & W 234 St,1931.0,2125,-194.0,4056.0
8859.03,Van Cortlandt Park S & Dickinson Ave,1687.0,1598,89.0,3285.0
8862.02,Bailey Ave & W 238 St,971.0,1026,-55.0,1997.0
8866.01,Tibbett Ave & W 234 St,804.0,891,-87.0,1695.0
8876.04,Van Cortlandt Park S & Gouverneur Ave,1657.0,1596,61.0,3253.0
